component,variable,metric_key,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.019962164897460388,0.05040749023164351,-0.0059890467916612344,0.0059890467916612344,0.5263157894736842,99
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.10883074676996896,-0.09067616291843761,0.16553724949294538,0.16553724949294538,0.7368421052631579,100
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.10286134040960299,-0.005348435462048273,0.12602942125164565,0.12602942125164565,0.631578947368421,100
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.012733535726016543,0.05397402480651636,-0.12437347162636969,0.12437347162636969,0.631578947368421,100
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.03498493305534463,-0.06200358903415722,0.09174566939200512,0.09174566939200512,0.5263157894736842,100
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.062110403383135726,-0.04974674591786871,0.061075531120485846,0.061075531120485846,0.5263157894736842,100
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.01774513549577106,-0.06020728423112909,0.04776558570531575,0.04776558570531575,0.631578947368421,100
raw,speed_rms,raw__speed_rms,19,1471,0.020952308483803805,0.01366953619597594,0.03955523218957735,0.03955523218957735,0.631578947368421,100
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.026299556545014327,-0.03679996718018865,0.03564673032097748,0.03564673032097748,0.5789473684210527,100
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.010576300817323692,0.04639976562925879,0.023519200454215135,0.023519200454215135,0.5263157894736842,100
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.0627572223383259,0.11055537634384403,-0.018872218718268025,0.018872218718268025,0.5263157894736842,100
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.07104239870732952,0.022378523761540925,0.008546523737449699,0.008546523737449699,0.5263157894736842,100
raw,mean_speed,raw__mean_speed,19,1471,0.03255243275269759,-0.11282412438468797,0.003745670506220794,0.003745670506220794,0.5263157894736842,100
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.08773066120627049,-0.17237059396227805,0.24083838558973747,0.24083838558973747,0.6842105263157895,101
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.09717484725999653,-0.16116793799318513,0.21848525620432907,0.21848525620432907,0.7368421052631579,101
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.07045115251628961,-0.14094770427558784,0.1890630702504036,0.1890630702504036,0.7368421052631579,101
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.0018719243699898414,-0.1042908573311514,0.18319224229972833,0.18319224229972833,0.6842105263157895,101
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.16009139124676358,0.02549020326580581,-0.1734766924795459,0.1734766924795459,0.7368421052631579,101
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.013742446079960849,-0.14899071025291954,0.16833002128765867,0.16833002128765867,0.6842105263157895,101
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.021955825570548093,-0.16377791303806677,0.14182208746751868,0.14182208746751868,0.631578947368421,101
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.09180428138817154,0.06317542988417602,-0.14092052191523152,0.14092052191523152,0.631578947368421,101
raw,mean_speed,raw__mean_speed,19,1471,-0.05354946932902628,-0.11734071857163964,0.12504744691393954,0.12504744691393954,0.5263157894736842,101
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.020005294935422357,-0.0032812530417749286,-0.09732429559242475,0.09732429559242475,0.631578947368421,101
raw,speed_rms,raw__speed_rms,19,1471,-0.019021835028006695,-0.13916304296473203,0.08450046699339073,0.08450046699339073,0.5789473684210527,101
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.08572688787149024,0.021952331945662498,-0.04770941629348127,0.04770941629348127,0.5789473684210527,101
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.06598421684039618,0.004377780713265528,-0.1725657875976315,0.1725657875976315,0.7894736842105263,102
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.008763855428629397,0.08847423886960494,-0.15273145784004294,0.15273145784004294,0.631578947368421,102
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.07618420439254087,0.03878213735964672,-0.13466585304957984,0.13466585304957984,0.6842105263157895,102
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.1059299209650782,0.033915698655237414,-0.0954831044505332,0.0954831044505332,0.5789473684210527,102
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.013208779815297,-0.10155236682297053,0.0845908690832417,0.0845908690832417,0.5263157894736842,102
raw,speed_rms,raw__speed_rms,19,1470,0.0721026785502683,0.0018491199321541418,0.07280607077375045,0.07280607077375045,0.5789473684210527,102
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.03697699988732853,-0.08990368146480149,0.05097296455810524,0.05097296455810524,0.631578947368421,102
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.02423072974430146,0.04637115365222999,-0.023352818735178416,0.023352818735178416,0.5789473684210527,102
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.03420118551763665,0.00898023379984636,-0.017932187526647547,0.017932187526647547,0.5789473684210527,102
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.020517311326875814,0.011181926439696399,0.011022888044017354,0.011022888044017354,0.5263157894736842,102
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-9.89540231655095e-05,-0.037214348531969615,0.009738755869909826,0.009738755869909826,0.5263157894736842,102
raw,mean_speed,raw__mean_speed,19,1470,0.0137090601313693,-0.060333370592589225,-0.0005750971248012909,0.0005750971248012909,0.5263157894736842,102
raw,mean_speed,raw__mean_speed,19,1469,-0.10526880630981006,0.03684543994819768,-0.11862539009980205,0.11862539009980205,0.631578947368421,103
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,0.07331031631065632,-0.04773013773735571,0.0981788482684202,0.0981788482684202,0.5263157894736842,103
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,0.012864117952977816,0.01957796366612896,-0.0870787879035878,0.0870787879035878,0.5789473684210527,103
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,0.10976569864649943,-0.009204178394264129,0.08587985176519367,0.08587985176519367,0.631578947368421,103
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,-0.11808780072063037,0.03338770112291129,-0.08560433084062863,0.08560433084062863,0.5789473684210527,103
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,-0.12143781892319265,-0.03518852734135569,-0.07476240558384462,0.07476240558384462,0.5263157894736842,103
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,-0.014480172915870781,0.018047181285447293,-0.06450805536089857,0.06450805536089857,0.631578947368421,103
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,-0.02917291922676662,0.037055767461959044,-0.06166777021720271,0.06166777021720271,0.631578947368421,103
raw,speed_rms,raw__speed_rms,19,1469,-0.013936780245333596,-0.008154806700740251,-0.011186201253823722,0.011186201253823722,0.5263157894736842,103
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,-0.07463596411520762,0.019059785178701053,0.006757790797311036,0.006757790797311036,0.5263157894736842,103
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,0.01053734899835036,0.04383176149857472,0.005558034469602374,0.005558034469602374,0.5263157894736842,103
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,0.02460776188347047,0.04716295740692733,0.004981195897732188,0.004981195897732188,0.5263157894736842,103
raw,mean_speed,raw__mean_speed,19,1470,-0.0508277603609423,0.07507961837864079,-0.21707960384625333,0.21707960384625333,0.631578947368421,104
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.06426656046259731,0.19055980328995514,-0.20894417892953182,0.20894417892953182,0.7368421052631579,104
raw,speed_rms,raw__speed_rms,19,1470,-0.12950999651279585,0.04065193942393025,-0.2035551515147444,0.2035551515147444,0.5789473684210527,104
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.028140656171119105,0.10304059203757385,-0.17681868266991985,0.17681868266991985,0.631578947368421,104
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.04050836428361094,0.056283635372847196,-0.1545224576328964,0.1545224576328964,0.6842105263157895,104
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.027014810367355632,0.058070718120329635,-0.11298227193595267,0.11298227193595267,0.5789473684210527,104
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.016457898615270472,0.021307022638271722,-0.10655099767600595,0.10655099767600595,0.5789473684210527,104
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.020798491378765882,-0.027182913264685138,-0.08411286436847593,0.08411286436847593,0.5789473684210527,104
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.010357028975440767,-0.019466080997288727,-0.07747015915398067,0.07747015915398067,0.5263157894736842,104
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.016977898634689292,0.060310162101520126,-0.0368658594516091,0.0368658594516091,0.5789473684210527,104
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.014510399796717074,0.0479211762896022,-0.010802805695516365,0.010802805695516365,0.5263157894736842,104
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,0.05714973574962352,0.07734956136998994,-0.0009929790222097945,0.0009929790222097945,0.5263157894736842,104
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.05361609129370931,-0.11223562212572277,0.17757654935152,0.17757654935152,0.631578947368421,105
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.028811942027395093,-0.07303060843400438,0.14120108773438764,0.14120108773438764,0.6842105263157895,105
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.03324523250460151,-0.09608055923830619,0.13572571806160927,0.13572571806160927,0.5263157894736842,105
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.034676727650678085,0.037777746219916114,-0.13421890600577924,0.13421890600577924,0.6842105263157895,105
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.047022924232477184,-0.07559682843092422,0.08481492142571756,0.08481492142571756,0.631578947368421,105
raw,speed_rms,raw__speed_rms,19,1470,-0.003440794696244762,-0.1250852311573492,-0.0791684685667802,0.0791684685667802,0.5789473684210527,105
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.09699617113638527,0.04294723541189007,-0.05925581550589218,0.05925581550589218,0.6842105263157895,105
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.007931546881179094,0.04414285481282732,-0.03420533238595225,0.03420533238595225,0.5789473684210527,105
raw,mean_speed,raw__mean_speed,19,1470,-0.0664501370419035,0.019387073427240137,-0.016614665696700476,0.016614665696700476,0.5789473684210527,105
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.0005944485700216454,0.05230661674525165,0.01637542219892127,0.01637542219892127,0.5263157894736842,105
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.0330210594236695,-0.1286298314344977,0.01504301929708729,0.01504301929708729,0.5263157894736842,105
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.10748675145117459,-0.03678830391964003,0.0038288296369363845,0.0038288296369363845,0.5263157894736842,105
raw,speed_rms,raw__speed_rms,19,1469,-0.011295829062947016,0.11903131823260393,-0.22229181682596183,0.22229181682596183,0.5789473684210527,106
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.09694130089591388,0.03020875578476373,0.1717955772198609,0.1717955772198609,0.6842105263157895,106
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.10586027008974697,0.05798534340393208,0.16233112378327802,0.16233112378327802,0.631578947368421,106
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.1255557052550002,0.06954717651621778,0.11296669896003858,0.11296669896003858,0.5263157894736842,106
raw,mean_speed,raw__mean_speed,19,1469,-0.020034295797665608,0.01411679922417236,-0.10393857998587587,0.10393857998587587,0.6842105263157895,106
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,-0.08489468140369374,0.0021897089379818713,-0.10146568597855235,0.10146568597855235,0.5789473684210527,106
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.002755764657888876,0.08490054295000639,-0.08615278344241933,0.08615278344241933,0.6842105263157895,106
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,-0.044316020423453395,0.05807322587213326,-0.06944039376013444,0.06944039376013444,0.631578947368421,106
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,0.1089304942166095,0.017184661169190728,0.06829696801998653,0.06829696801998653,0.5263157894736842,106
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,0.012405659636515173,0.11205800637289931,-0.06439012526390259,0.06439012526390259,0.7368421052631579,106
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,-0.03362826340337732,0.04538938049661623,-0.038099116094327354,0.038099116094327354,0.631578947368421,106
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,0.040394346276222855,-0.023455549407906687,-0.012294208408553983,0.012294208408553983,0.5263157894736842,106
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.009238254660439482,-0.15909630866417923,0.09005788208850864,0.09005788208850864,0.5789473684210527,107
raw,mean_speed,raw__mean_speed,19,1471,-0.011981056184010096,-0.07564898926077324,-0.06730607827569551,0.06730607827569551,0.5263157894736842,107
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.021776908381319904,-0.013619332993436872,0.05215756615428918,0.05215756615428918,0.5789473684210527,107
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.14397865888595018,-0.05310529329302724,0.05204778440507696,0.05204778440507696,0.5789473684210527,107
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.024855090269824243,-0.03065219094265259,-0.03654279640892194,0.03654279640892194,0.5263157894736842,107
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.046193434018202306,-0.0287231956267876,0.026913389405611388,0.026913389405611388,0.5789473684210527,107
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.032332163763036936,0.04916045666205325,0.022805800896384537,0.022805800896384537,0.5263157894736842,107
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.07498117062574594,-0.02985109869835352,-0.021021830118323037,0.021021830118323037,0.5263157894736842,107
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.011716676400056303,-0.026626453469466467,-0.018529795831511264,0.018529795831511264,0.5263157894736842,107
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.04926267180066582,-0.01768833654567817,-0.010516192738393437,0.010516192738393437,0.5263157894736842,107
raw,speed_rms,raw__speed_rms,19,1471,-0.06449588810222484,-0.046427634948970065,0.0010812963259952471,0.0010812963259952471,0.5263157894736842,107
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.041879104631725145,-0.032850837629432694,-0.0010251181138647078,0.0010251181138647078,0.5263157894736842,107
raw,speed_rms,raw__speed_rms,19,1471,-0.09889186623203905,0.009630726063989958,-0.25017711529319553,0.25017711529319553,0.631578947368421,108
raw,mean_speed,raw__mean_speed,19,1471,-0.0778976709333894,-0.027751709276818207,-0.1559038508076681,0.1559038508076681,0.631578947368421,108
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.004571174054853161,0.05498234255581215,-0.11974514238797414,0.11974514238797414,0.5789473684210527,108
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.0033614379425960794,0.06843752147481202,-0.09482385305448099,0.09482385305448099,0.631578947368421,108
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.01485635744013869,-0.034121862830396976,0.08202301303000131,0.08202301303000131,0.5789473684210527,108
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.007614273877224041,-0.04634934667500315,0.057380727287936306,0.057380727287936306,0.5789473684210527,108
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.03960916186481106,-0.06671245319380528,0.048658208858079005,0.048658208858079005,0.5263157894736842,108
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.12077194125569168,-0.04792163259167875,0.03439444005845814,0.03439444005845814,0.5263157894736842,108
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.019632313458895684,0.03642107526762328,0.026003961109690277,0.026003961109690277,0.5263157894736842,108
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.007567292803663167,-0.016772891981595373,0.013506513842765383,0.013506513842765383,0.5263157894736842,108
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.02541881112321459,-0.009423036026216795,0.008606307698695193,0.008606307698695193,0.5263157894736842,108
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.09270978926505319,0.03315120943702851,0.008097026784204653,0.008097026784204653,0.5263157894736842,108
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.07100205711221225,-0.19474242445045548,0.2591133910839971,0.2591133910839971,0.631578947368421,109
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.08798030026507375,-0.2020601694876171,0.2447882461164459,0.2447882461164459,0.631578947368421,109
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.03005881576924674,-0.1958436433675085,0.23554244999419505,0.23554244999419505,0.631578947368421,109
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.015247737177419368,-0.09737716512038919,0.19414934294408714,0.19414934294408714,0.631578947368421,109
raw,speed_rms,raw__speed_rms,19,1471,0.09841601288750768,-0.1546338352962492,0.15518319220011545,0.15518319220011545,0.7894736842105263,109
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.06506910953049422,-0.10653029663927863,0.15071311597588133,0.15071311597588133,0.7368421052631579,109
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.04938135054434478,0.03977920954348502,-0.09306703900423413,0.09306703900423413,0.5789473684210527,109
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.09010451144548359,0.05312263184240634,-0.07684334498621825,0.07684334498621825,0.5789473684210527,109
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.08981201742224328,0.16127254548218672,-0.07012805047890813,0.07012805047890813,0.631578947368421,109
raw,mean_speed,raw__mean_speed,19,1471,0.06036847173868422,-0.051483456934098726,0.04979541646355934,0.04979541646355934,0.6842105263157895,109
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.043673841155563276,-0.0390752849584442,0.048775508386033534,0.048775508386033534,0.6842105263157895,109
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.0578736932356099,-0.08268500579609983,0.016702446736635124,0.016702446736635124,0.5263157894736842,109
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.08292858046520768,-0.04897317966973562,0.1351368706325757,0.1351368706325757,0.6842105263157895,110
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.005957183758534063,0.004307039556602207,-0.1339101845627268,0.1339101845627268,0.5263157894736842,110
raw,speed_rms,raw__speed_rms,19,1470,-0.08368242947062973,-0.035710634373936054,-0.09345427248369259,0.09345427248369259,0.5263157894736842,110
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.02059603876371945,0.011253966367719352,0.08324287644968636,0.08324287644968636,0.5263157894736842,110
