ob,dataset,t,n_focals,neighbor_slots,unique_neighbors,neighbor_overlap_ratio,max_memberships_per_neighbor,fraction_multimembership_neighbors
1,Ob1.txt,35.47,24,192,78,2.4615384615384617,8,0.7051282051282052
1,Ob1.txt,35.57,24,192,83,2.3132530120481927,6,0.7469879518072289
1,Ob1.txt,35.67,24,192,71,2.704225352112676,6,0.7746478873239436
1,Ob1.txt,35.77,24,192,81,2.3703703703703702,6,0.7160493827160493
1,Ob1.txt,35.87,24,192,76,2.526315789473684,6,0.7105263157894737
1,Ob1.txt,35.97,24,192,78,2.4615384615384617,6,0.6923076923076923
1,Ob1.txt,36.07,24,192,80,2.4,6,0.6875
1,Ob1.txt,36.17,24,192,88,2.1818181818181817,8,0.6704545454545454
1,Ob1.txt,36.27,24,192,69,2.782608695652174,6,0.7971014492753623
1,Ob1.txt,36.37,24,192,79,2.430379746835443,7,0.6582278481012658
1,Ob1.txt,36.47,24,192,76,2.526315789473684,7,0.6447368421052632
1,Ob1.txt,36.57,24,192,79,2.430379746835443,7,0.6075949367088608
1,Ob1.txt,36.67,24,192,79,2.430379746835443,6,0.7215189873417721
1,Ob1.txt,36.77,24,192,82,2.341463414634146,7,0.6829268292682927
1,Ob1.txt,36.87,24,192,82,2.341463414634146,7,0.6341463414634146
1,Ob1.txt,36.97,24,192,80,2.4,6,0.675
1,Ob1.txt,37.07,24,192,76,2.526315789473684,5,0.7631578947368421
1,Ob1.txt,37.17,24,192,84,2.2857142857142856,5,0.7261904761904762
1,Ob1.txt,37.27,24,192,79,2.430379746835443,6,0.6708860759493671
1,Ob1.txt,37.37,24,192,71,2.704225352112676,6,0.8028169014084507
1,Ob1.txt,37.47,24,192,79,2.430379746835443,6,0.7721518987341772
1,Ob1.txt,37.57,24,192,85,2.2588235294117647,5,0.7411764705882353
1,Ob1.txt,37.67,24,192,78,2.4615384615384617,6,0.6794871794871795
1,Ob1.txt,37.77,24,192,82,2.341463414634146,6,0.6829268292682927
1,Ob1.txt,37.87,24,192,68,2.823529411764706,9,0.7058823529411765
1,Ob1.txt,37.97,24,192,73,2.6301369863013697,5,0.7945205479452054
1,Ob1.txt,38.07,24,192,78,2.4615384615384617,7,0.782051282051282
1,Ob1.txt,38.17,24,192,77,2.493506493506493,7,0.6883116883116883
1,Ob1.txt,38.27,24,192,68,2.823529411764706,7,0.7794117647058824
1,Ob1.txt,38.37,24,192,70,2.742857142857143,7,0.7714285714285715
1,Ob1.txt,38.47,24,192,73,2.6301369863013697,6,0.684931506849315
1,Ob1.txt,38.57,24,192,85,2.2588235294117647,5,0.7529411764705882
1,Ob1.txt,38.67,24,192,74,2.5945945945945947,7,0.7702702702702703
1,Ob1.txt,38.77,24,192,76,2.526315789473684,6,0.7894736842105263
1,Ob1.txt,38.87,24,192,75,2.56,6,0.6533333333333333
1,Ob1.txt,38.97,24,192,60,3.2,8,0.75
1,Ob1.txt,39.07,24,192,76,2.526315789473684,7,0.5789473684210527
1,Ob1.txt,39.17,24,192,76,2.526315789473684,6,0.7236842105263158
1,Ob1.txt,39.27,24,192,82,2.341463414634146,6,0.7317073170731707
1,Ob1.txt,39.37,24,192,77,2.493506493506493,5,0.7402597402597403
1,Ob1.txt,39.47,24,192,69,2.782608695652174,7,0.7681159420289855
1,Ob1.txt,39.57,24,192,79,2.430379746835443,7,0.7341772151898734
1,Ob1.txt,39.67,24,192,89,2.157303370786517,5,0.7078651685393258
1,Ob1.txt,39.77,24,192,80,2.4,7,0.7
1,Ob1.txt,39.87,24,192,73,2.6301369863013697,6,0.6986301369863014
1,Ob1.txt,39.97,24,192,79,2.430379746835443,7,0.7848101265822784
1,Ob1.txt,40.07,24,192,75,2.56,5,0.7733333333333333
1,Ob1.txt,40.17,24,192,72,2.6666666666666665,7,0.75
1,Ob1.txt,40.27,24,192,72,2.6666666666666665,7,0.7222222222222222
1,Ob1.txt,40.37,24,192,67,2.8656716417910446,7,0.7014925373134329
1,Ob1.txt,40.47,24,192,78,2.4615384615384617,6,0.7564102564102564
1,Ob1.txt,40.57,24,192,79,2.430379746835443,5,0.7974683544303798
1,Ob1.txt,40.67,24,192,76,2.526315789473684,6,0.75
1,Ob1.txt,40.77,24,192,77,2.493506493506493,7,0.6753246753246753
1,Ob1.txt,40.87,24,192,74,2.5945945945945947,6,0.7432432432432432
1,Ob1.txt,40.97,24,192,73,2.6301369863013697,9,0.7397260273972602
1,Ob1.txt,41.07,24,192,78,2.4615384615384617,7,0.717948717948718
1,Ob1.txt,41.17,24,192,76,2.526315789473684,6,0.7236842105263158
1,Ob1.txt,41.27,24,192,73,2.6301369863013697,7,0.7397260273972602
1,Ob1.txt,41.37,24,192,70,2.742857142857143,7,0.7571428571428571
1,Ob1.txt,41.47,24,192,74,2.5945945945945947,6,0.7702702702702703
1,Ob1.txt,41.57,24,192,67,2.8656716417910446,8,0.7313432835820896
1,Ob1.txt,41.67,24,192,72,2.6666666666666665,6,0.7083333333333334
1,Ob1.txt,41.77,24,192,75,2.56,6,0.7466666666666667
1,Ob1.txt,41.87,24,192,74,2.5945945945945947,7,0.6216216216216216
1,Ob1.txt,41.97,24,192,68,2.823529411764706,7,0.7941176470588235
1,Ob1.txt,42.07,24,192,69,2.782608695652174,6,0.8115942028985508
1,Ob1.txt,42.17,24,192,78,2.4615384615384617,6,0.7051282051282052
1,Ob1.txt,42.27,24,192,78,2.4615384615384617,8,0.7692307692307693
1,Ob1.txt,42.37,24,192,72,2.6666666666666665,9,0.7777777777777778
1,Ob1.txt,42.47,24,192,81,2.3703703703703702,7,0.6666666666666666
1,Ob1.txt,42.57,24,192,78,2.4615384615384617,6,0.6794871794871795
1,Ob1.txt,42.67,24,192,73,2.6301369863013697,6,0.7945205479452054
1,Ob1.txt,42.77,24,192,73,2.6301369863013697,5,0.8082191780821918
1,Ob1.txt,42.87,24,192,78,2.4615384615384617,8,0.7692307692307693
1,Ob1.txt,42.97,24,192,68,2.823529411764706,8,0.7205882352941176
1,Ob1.txt,43.07,24,192,69,2.782608695652174,6,0.8115942028985508
1,Ob1.txt,43.17,24,192,78,2.4615384615384617,8,0.7307692307692307
1,Ob1.txt,43.27,24,192,72,2.6666666666666665,6,0.7083333333333334
1,Ob1.txt,43.37,24,192,80,2.4,6,0.6875
1,Ob1.txt,43.47,24,192,72,2.6666666666666665,7,0.7638888888888888
1,Ob1.txt,43.57,24,192,75,2.56,9,0.7066666666666667
1,Ob1.txt,43.67,24,192,76,2.526315789473684,6,0.7763157894736842
1,Ob1.txt,43.77,24,192,70,2.742857142857143,7,0.7714285714285715
1,Ob1.txt,43.87,24,192,70,2.742857142857143,6,0.8
1,Ob1.txt,43.97,24,192,68,2.823529411764706,7,0.8529411764705882
1,Ob1.txt,44.07,24,192,68,2.823529411764706,6,0.8235294117647058
1,Ob1.txt,44.17,24,192,73,2.6301369863013697,6,0.7808219178082192
1,Ob1.txt,44.27,24,192,76,2.526315789473684,6,0.7763157894736842
1,Ob1.txt,44.37,24,192,79,2.430379746835443,5,0.7215189873417721
1,Ob1.txt,44.47,24,192,75,2.56,7,0.8266666666666667
1,Ob1.txt,44.57,24,192,77,2.493506493506493,5,0.7922077922077922
1,Ob1.txt,44.67,24,192,76,2.526315789473684,7,0.75
1,Ob1.txt,44.77,24,192,74,2.5945945945945947,8,0.7972972972972973
1,Ob1.txt,44.87,24,192,71,2.704225352112676,8,0.6901408450704225
1,Ob1.txt,44.97,24,192,64,3.0,7,0.8125
1,Ob1.txt,45.07,24,192,70,2.742857142857143,6,0.7428571428571429
1,Ob1.txt,45.17,24,192,74,2.5945945945945947,6,0.7297297297297297
1,Ob1.txt,45.27,24,192,75,2.56,7,0.72
1,Ob1.txt,45.37,24,192,70,2.742857142857143,6,0.7857142857142857
1,Ob1.txt,45.47,24,192,70,2.742857142857143,8,0.6857142857142857
1,Ob1.txt,45.57,24,192,73,2.6301369863013697,6,0.7808219178082192
1,Ob1.txt,45.67,24,192,75,2.56,5,0.8133333333333334
1,Ob1.txt,45.77,24,192,65,2.953846153846154,8,0.7692307692307693
1,Ob1.txt,45.87,24,192,69,2.782608695652174,6,0.7246376811594203
1,Ob1.txt,45.97,24,192,72,2.6666666666666665,7,0.75
1,Ob1.txt,46.07,24,192,76,2.526315789473684,6,0.6710526315789473
1,Ob1.txt,46.17,24,192,75,2.56,6,0.8
1,Ob1.txt,46.27,24,192,69,2.782608695652174,7,0.782608695652174
1,Ob1.txt,46.37,24,192,74,2.5945945945945947,5,0.7702702702702703
1,Ob1.txt,46.47,24,192,81,2.3703703703703702,6,0.654320987654321
1,Ob1.txt,46.57,24,192,73,2.6301369863013697,7,0.6027397260273972
1,Ob1.txt,46.67,24,192,78,2.4615384615384617,5,0.7692307692307693
1,Ob1.txt,46.77,24,192,77,2.493506493506493,5,0.7402597402597403
1,Ob1.txt,46.87,24,192,78,2.4615384615384617,6,0.782051282051282
1,Ob1.txt,46.97,24,192,76,2.526315789473684,6,0.7631578947368421
1,Ob1.txt,47.07,24,192,77,2.493506493506493,6,0.7272727272727273
1,Ob1.txt,47.17,24,192,80,2.4,6,0.7125
1,Ob1.txt,47.27,24,192,82,2.341463414634146,6,0.7073170731707317
1,Ob1.txt,47.37,24,192,79,2.430379746835443,6,0.7341772151898734
1,Ob1.txt,47.47,24,192,77,2.493506493506493,7,0.7792207792207793
1,Ob1.txt,47.57,24,192,81,2.3703703703703702,5,0.7160493827160493
1,Ob1.txt,47.67,24,192,86,2.232558139534884,5,0.686046511627907
1,Ob1.txt,47.77,24,192,83,2.3132530120481927,7,0.6506024096385542
1,Ob1.txt,47.87,24,192,79,2.430379746835443,5,0.7974683544303798
1,Ob1.txt,47.97,24,192,71,2.704225352112676,7,0.7183098591549296
1,Ob1.txt,48.07,24,192,72,2.6666666666666665,7,0.7777777777777778
1,Ob1.txt,48.17,24,192,77,2.493506493506493,6,0.7402597402597403
1,Ob1.txt,48.27,24,192,72,2.6666666666666665,7,0.7083333333333334
1,Ob1.txt,48.37,24,192,69,2.782608695652174,6,0.7536231884057971
1,Ob1.txt,48.47,24,192,71,2.704225352112676,7,0.647887323943662
1,Ob1.txt,48.57,24,192,73,2.6301369863013697,7,0.6712328767123288
1,Ob1.txt,48.67,24,192,75,2.56,6,0.68
1,Ob1.txt,48.77,24,192,68,2.823529411764706,9,0.7352941176470589
1,Ob1.txt,48.87,24,192,77,2.493506493506493,6,0.7272727272727273
1,Ob1.txt,48.97,24,192,76,2.526315789473684,6,0.75
1,Ob1.txt,49.07,24,192,79,2.430379746835443,7,0.6329113924050633
1,Ob1.txt,49.17,24,192,76,2.526315789473684,6,0.6973684210526315
1,Ob1.txt,49.27,24,192,75,2.56,7,0.7466666666666667
1,Ob1.txt,49.37,24,192,77,2.493506493506493,6,0.7532467532467533
1,Ob1.txt,49.47,24,192,79,2.430379746835443,6,0.7848101265822784
1,Ob1.txt,49.57,24,192,79,2.430379746835443,6,0.6962025316455697
1,Ob1.txt,49.67,24,192,69,2.782608695652174,7,0.8260869565217391
1,Ob1.txt,49.77,24,192,70,2.742857142857143,5,0.8571428571428571
1,Ob1.txt,49.87,24,192,76,2.526315789473684,7,0.6973684210526315
1,Ob1.txt,49.97,24,192,70,2.742857142857143,6,0.7714285714285715
1,Ob1.txt,50.07,24,192,70,2.742857142857143,8,0.7857142857142857
1,Ob1.txt,50.17,24,192,71,2.704225352112676,6,0.8169014084507042
1,Ob1.txt,50.27,24,192,72,2.6666666666666665,5,0.7361111111111112
1,Ob1.txt,50.37,24,192,74,2.5945945945945947,6,0.7567567567567568
1,Ob1.txt,50.47,24,192,71,2.704225352112676,7,0.704225352112676
1,Ob1.txt,50.57,24,192,71,2.704225352112676,7,0.8028169014084507
1,Ob1.txt,50.67,24,192,76,2.526315789473684,7,0.7105263157894737
1,Ob1.txt,50.77,24,192,75,2.56,6,0.72
1,Ob1.txt,50.87,24,192,80,2.4,6,0.7
1,Ob1.txt,50.97,24,192,76,2.526315789473684,6,0.7236842105263158
1,Ob1.txt,51.07,24,192,71,2.704225352112676,7,0.7464788732394366
1,Ob1.txt,51.17,24,192,80,2.4,6,0.65
1,Ob1.txt,51.27,24,192,84,2.2857142857142856,7,0.6071428571428571
1,Ob1.txt,51.37,24,192,80,2.4,6,0.8125
1,Ob1.txt,51.47,24,192,82,2.341463414634146,7,0.6463414634146342
1,Ob1.txt,51.57,24,192,81,2.3703703703703702,7,0.654320987654321
1,Ob1.txt,51.67,24,192,79,2.430379746835443,7,0.6962025316455697
1,Ob1.txt,51.77,24,192,84,2.2857142857142856,6,0.6904761904761905
1,Ob1.txt,51.87,24,192,78,2.4615384615384617,6,0.7435897435897436
1,Ob1.txt,51.97,24,192,80,2.4,8,0.65
1,Ob1.txt,52.07,24,192,83,2.3132530120481927,5,0.6987951807228916
1,Ob1.txt,52.17,24,192,75,2.56,8,0.6666666666666666
1,Ob1.txt,52.27,24,192,84,2.2857142857142856,5,0.7142857142857143
1,Ob1.txt,52.37,24,192,85,2.2588235294117647,6,0.6
1,Ob1.txt,52.47,24,192,81,2.3703703703703702,5,0.7160493827160493
1,Ob1.txt,52.57,24,192,76,2.526315789473684,6,0.8289473684210527
1,Ob1.txt,52.67,24,192,75,2.56,7,0.7466666666666667
1,Ob1.txt,52.77,24,192,77,2.493506493506493,7,0.7272727272727273
1,Ob1.txt,52.87,24,192,80,2.4,7,0.625
1,Ob1.txt,52.97,24,192,79,2.430379746835443,6,0.7468354430379747
1,Ob1.txt,53.07,24,192,79,2.430379746835443,6,0.7848101265822784
1,Ob1.txt,53.17,24,192,78,2.4615384615384617,7,0.6025641025641025
1,Ob1.txt,53.27,24,192,80,2.4,5,0.725
1,Ob1.txt,53.37,24,192,80,2.4,6,0.7
1,Ob1.txt,53.47,24,192,72,2.6666666666666665,7,0.7361111111111112
1,Ob1.txt,53.57,24,192,75,2.56,7,0.7333333333333333
1,Ob1.txt,53.67,24,192,69,2.782608695652174,8,0.7536231884057971
1,Ob1.txt,53.77,24,192,77,2.493506493506493,7,0.6363636363636364
1,Ob1.txt,53.87,24,192,85,2.2588235294117647,5,0.7411764705882353
1,Ob1.txt,53.97,24,192,80,2.4,6,0.6875
1,Ob1.txt,54.07,24,192,75,2.56,6,0.7066666666666667
1,Ob1.txt,54.17,24,192,85,2.2588235294117647,6,0.6
1,Ob1.txt,54.27,24,192,87,2.206896551724138,5,0.7011494252873564
1,Ob1.txt,54.37,24,192,80,2.4,6,0.6375
1,Ob1.txt,54.47,24,192,80,2.4,5,0.675
1,Ob1.txt,54.57,24,192,83,2.3132530120481927,6,0.6626506024096386
1,Ob1.txt,54.67,24,192,81,2.3703703703703702,6,0.7283950617283951
1,Ob1.txt,54.77,24,192,78,2.4615384615384617,5,0.7692307692307693
1,Ob1.txt,54.87,24,192,82,2.341463414634146,6,0.6951219512195121
1,Ob1.txt,54.97,24,192,79,2.430379746835443,6,0.6708860759493671
1,Ob1.txt,55.07,24,192,80,2.4,7,0.675
1,Ob1.txt,55.17,24,192,83,2.3132530120481927,5,0.6867469879518072
1,Ob1.txt,55.27,24,192,81,2.3703703703703702,6,0.6419753086419753
1,Ob1.txt,55.37,24,192,77,2.493506493506493,8,0.7012987012987013
1,Ob1.txt,55.47,24,192,83,2.3132530120481927,6,0.6626506024096386
1,Ob1.txt,55.57,24,192,82,2.341463414634146,6,0.6463414634146342
1,Ob1.txt,55.67,24,192,78,2.4615384615384617,6,0.717948717948718
1,Ob1.txt,55.77,24,192,92,2.0869565217391304,6,0.5978260869565217
1,Ob1.txt,55.87,24,192,80,2.4,7,0.75
1,Ob1.txt,55.97,24,192,83,2.3132530120481927,7,0.6867469879518072
1,Ob1.txt,56.07,24,192,75,2.56,6,0.6933333333333334
1,Ob1.txt,56.17,24,192,82,2.341463414634146,6,0.6951219512195121
1,Ob1.txt,56.27,24,192,85,2.2588235294117647,5,0.6941176470588235
1,Ob1.txt,56.37,24,192,84,2.2857142857142856,6,0.6309523809523809
1,Ob1.txt,56.47,24,192,80,2.4,5,0.7
1,Ob1.txt,56.57,24,192,83,2.3132530120481927,6,0.7710843373493976
1,Ob1.txt,56.67,24,192,86,2.232558139534884,5,0.7325581395348837
1,Ob1.txt,56.77,24,192,84,2.2857142857142856,5,0.7261904761904762
1,Ob1.txt,56.87,24,192,74,2.5945945945945947,8,0.6621621621621622
1,Ob1.txt,56.97,24,192,80,2.4,6,0.7375
1,Ob1.txt,57.07,24,192,81,2.3703703703703702,5,0.7407407407407407
1,Ob1.txt,57.17,24,192,81,2.3703703703703702,6,0.691358024691358
1,Ob1.txt,57.27,24,192,87,2.206896551724138,6,0.5862068965517241
1,Ob1.txt,57.37,24,192,88,2.1818181818181817,7,0.6818181818181818
1,Ob1.txt,57.47,24,192,87,2.206896551724138,5,0.6896551724137931
1,Ob1.txt,57.57,24,192,89,2.157303370786517,5,0.651685393258427
1,Ob1.txt,57.67,24,192,81,2.3703703703703702,7,0.6666666666666666
1,Ob1.txt,57.77,24,192,77,2.493506493506493,6,0.7272727272727273
1,Ob1.txt,57.87,24,192,87,2.206896551724138,5,0.6781609195402298
1,Ob1.txt,57.97,24,192,90,2.1333333333333333,6,0.6888888888888889
1,Ob1.txt,58.07,24,192,89,2.157303370786517,6,0.5955056179775281
1,Ob1.txt,58.17,24,192,86,2.232558139534884,7,0.686046511627907
1,Ob1.txt,58.27,24,192,86,2.232558139534884,5,0.5813953488372093
1,Ob1.txt,58.37,24,192,87,2.206896551724138,5,0.6781609195402298
1,Ob1.txt,58.47,24,192,79,2.430379746835443,7,0.620253164556962
1,Ob1.txt,58.57,24,192,85,2.2588235294117647,6,0.6823529411764706
1,Ob1.txt,58.67,24,192,75,2.56,6,0.64
1,Ob1.txt,58.77,24,192,86,2.232558139534884,5,0.6395348837209303
1,Ob1.txt,58.87,24,192,85,2.2588235294117647,7,0.6705882352941176
1,Ob1.txt,58.97,24,192,83,2.3132530120481927,5,0.6867469879518072
1,Ob1.txt,59.07,24,192,71,2.704225352112676,7,0.7605633802816901
1,Ob1.txt,59.17,24,192,82,2.341463414634146,7,0.7195121951219512
1,Ob1.txt,59.27,24,192,77,2.493506493506493,7,0.7532467532467533
1,Ob1.txt,59.37,24,192,78,2.4615384615384617,6,0.7435897435897436
1,Ob1.txt,59.47,24,192,82,2.341463414634146,7,0.5975609756097561
1,Ob1.txt,59.57,24,192,78,2.4615384615384617,6,0.7051282051282052
1,Ob1.txt,59.67,24,192,75,2.56,6,0.6533333333333333
1,Ob1.txt,59.77,24,192,77,2.493506493506493,6,0.7532467532467533
1,Ob1.txt,59.87,24,192,84,2.2857142857142856,6,0.7023809523809523
1,Ob1.txt,59.97,24,192,82,2.341463414634146,5,0.7317073170731707
1,Ob1.txt,60.07,24,192,81,2.3703703703703702,5,0.7283950617283951
1,Ob1.txt,60.17,24,192,80,2.4,8,0.675
1,Ob1.txt,60.27,24,192,80,2.4,7,0.7125
1,Ob1.txt,60.37,24,192,83,2.3132530120481927,5,0.7590361445783133
1,Ob1.txt,60.47,24,192,83,2.3132530120481927,6,0.6385542168674698
1,Ob1.txt,60.57,24,192,77,2.493506493506493,5,0.7142857142857143
1,Ob1.txt,60.67,24,192,81,2.3703703703703702,7,0.691358024691358
1,Ob1.txt,60.77,24,192,82,2.341463414634146,5,0.7195121951219512
1,Ob1.txt,60.87,24,192,87,2.206896551724138,5,0.7241379310344828
1,Ob1.txt,60.97,24,192,81,2.3703703703703702,6,0.6790123456790124
1,Ob1.txt,61.07,24,192,80,2.4,7,0.675
1,Ob1.txt,61.17,24,192,84,2.2857142857142856,6,0.5833333333333334
1,Ob1.txt,61.27,24,192,88,2.1818181818181817,6,0.6477272727272727
1,Ob1.txt,61.37,24,192,86,2.232558139534884,6,0.7441860465116279
1,Ob1.txt,61.47,24,192,86,2.232558139534884,5,0.6976744186046512
1,Ob1.txt,61.57,24,192,82,2.341463414634146,5,0.6707317073170732
1,Ob1.txt,61.67,24,192,80,2.4,5,0.8125
1,Ob1.txt,61.77,24,192,81,2.3703703703703702,7,0.6172839506172839
1,Ob1.txt,61.87,24,192,79,2.430379746835443,7,0.759493670886076
1,Ob1.txt,61.97,24,192,83,2.3132530120481927,6,0.6385542168674698
1,Ob1.txt,62.07,24,192,67,2.8656716417910446,6,0.7164179104477612
1,Ob1.txt,62.17,24,192,83,2.3132530120481927,5,0.7108433734939759
1,Ob1.txt,62.27,24,192,87,2.206896551724138,5,0.6551724137931034
1,Ob1.txt,62.37,24,192,86,2.232558139534884,6,0.686046511627907
1,Ob1.txt,62.47,24,192,79,2.430379746835443,8,0.7215189873417721
1,Ob1.txt,62.57,24,192,85,2.2588235294117647,6,0.7058823529411765
1,Ob1.txt,62.67,24,192,94,2.042553191489361,7,0.6276595744680851
1,Ob1.txt,62.77,24,192,87,2.206896551724138,6,0.7241379310344828
1,Ob1.txt,62.87,24,192,79,2.430379746835443,7,0.6329113924050633
1,Ob1.txt,62.97,24,192,84,2.2857142857142856,6,0.6785714285714286
1,Ob1.txt,63.07,24,192,89,2.157303370786517,5,0.6966292134831461
1,Ob1.txt,63.17,24,192,84,2.2857142857142856,5,0.7380952380952381
1,Ob1.txt,63.27,24,192,75,2.56,6,0.6666666666666666
1,Ob1.txt,63.37,24,192,78,2.4615384615384617,6,0.7435897435897436
1,Ob1.txt,63.47,24,192,89,2.157303370786517,8,0.6067415730337079
1,Ob1.txt,63.57,24,192,78,2.4615384615384617,6,0.7051282051282052
1,Ob1.txt,63.67,24,192,81,2.3703703703703702,6,0.6419753086419753
1,Ob1.txt,63.77,24,192,84,2.2857142857142856,6,0.7380952380952381
1,Ob1.txt,63.87,24,192,84,2.2857142857142856,6,0.7857142857142857
1,Ob1.txt,63.97,24,192,82,2.341463414634146,6,0.6585365853658537
1,Ob1.txt,64.07,24,192,87,2.206896551724138,6,0.6781609195402298
1,Ob1.txt,64.17,24,192,83,2.3132530120481927,6,0.7228915662650602
1,Ob1.txt,64.27,24,192,78,2.4615384615384617,6,0.7435897435897436
1,Ob1.txt,64.37,24,192,77,2.493506493506493,7,0.6493506493506493
1,Ob1.txt,64.47,24,192,80,2.4,7,0.65
1,Ob1.txt,64.57,24,192,87,2.206896551724138,5,0.7126436781609196
1,Ob1.txt,64.67,24,192,91,2.10989010989011,5,0.6373626373626373
1,Ob1.txt,64.77,24,192,91,2.10989010989011,5,0.6923076923076923
1,Ob1.txt,64.87,24,192,84,2.2857142857142856,6,0.6904761904761905
1,Ob1.txt,64.97,24,192,84,2.2857142857142856,7,0.6547619047619048
1,Ob1.txt,65.07,24,192,85,2.2588235294117647,7,0.6588235294117647
1,Ob1.txt,65.17,24,192,81,2.3703703703703702,6,0.7407407407407407
1,Ob1.txt,65.27,24,192,84,2.2857142857142856,7,0.7142857142857143
1,Ob1.txt,65.37,24,192,81,2.3703703703703702,6,0.7530864197530864
1,Ob1.txt,65.47,24,192,84,2.2857142857142856,6,0.8333333333333334
1,Ob1.txt,65.57,24,192,83,2.3132530120481927,8,0.6987951807228916
1,Ob1.txt,65.67,24,192,72,2.6666666666666665,7,0.7638888888888888
1,Ob1.txt,65.77,24,192,80,2.4,5,0.65
1,Ob1.txt,65.87,24,192,71,2.704225352112676,7,0.7464788732394366
1,Ob1.txt,65.97,24,192,83,2.3132530120481927,6,0.6867469879518072
1,Ob1.txt,66.07,24,192,85,2.2588235294117647,7,0.6352941176470588
1,Ob1.txt,66.17,24,192,89,2.157303370786517,5,0.7078651685393258
1,Ob1.txt,66.27,24,192,86,2.232558139534884,7,0.7093023255813954
1,Ob1.txt,66.37,24,192,78,2.4615384615384617,6,0.7307692307692307
1,Ob1.txt,66.47,24,192,72,2.6666666666666665,6,0.7638888888888888
1,Ob1.txt,66.57,24,192,82,2.341463414634146,5,0.7073170731707317
1,Ob1.txt,66.67,24,192,84,2.2857142857142856,6,0.75
1,Ob1.txt,66.77,24,192,84,2.2857142857142856,6,0.6785714285714286
1,Ob1.txt,66.87,24,192,87,2.206896551724138,6,0.735632183908046
1,Ob1.txt,66.97,24,192,78,2.4615384615384617,6,0.717948717948718
1,Ob1.txt,67.07,24,192,87,2.206896551724138,5,0.6551724137931034
1,Ob1.txt,67.17,24,192,81,2.3703703703703702,7,0.6419753086419753
1,Ob1.txt,67.27,24,192,85,2.2588235294117647,6,0.7411764705882353
1,Ob1.txt,67.37,24,192,75,2.56,6,0.7733333333333333
1,Ob1.txt,67.47,24,192,80,2.4,7,0.6375
1,Ob1.txt,67.57,24,192,73,2.6301369863013697,6,0.726027397260274
1,Ob1.txt,67.67,24,192,76,2.526315789473684,6,0.75
1,Ob1.txt,67.77,24,192,68,2.823529411764706,7,0.7941176470588235
1,Ob1.txt,67.87,24,192,69,2.782608695652174,6,0.8260869565217391
1,Ob1.txt,67.97,24,192,66,2.909090909090909,8,0.7575757575757576
1,Ob1.txt,68.07,24,192,76,2.526315789473684,7,0.7236842105263158
1,Ob1.txt,68.17,24,192,74,2.5945945945945947,7,0.6891891891891891
1,Ob1.txt,68.27,24,192,75,2.56,6,0.7066666666666667
1,Ob1.txt,68.37,24,192,84,2.2857142857142856,6,0.6904761904761905
1,Ob1.txt,68.47,24,192,78,2.4615384615384617,8,0.7307692307692307
1,Ob1.txt,68.57,24,192,77,2.493506493506493,7,0.7272727272727273
1,Ob1.txt,68.67,24,192,79,2.430379746835443,6,0.7215189873417721
1,Ob1.txt,68.77,24,192,81,2.3703703703703702,6,0.7160493827160493
1,Ob1.txt,68.87,24,192,75,2.56,7,0.64
1,Ob1.txt,68.97,24,192,72,2.6666666666666665,8,0.6666666666666666
1,Ob1.txt,69.07,24,192,77,2.493506493506493,6,0.7402597402597403
1,Ob1.txt,69.17,24,192,76,2.526315789473684,6,0.7105263157894737
1,Ob1.txt,69.27,24,192,82,2.341463414634146,6,0.7439024390243902
1,Ob1.txt,69.37,24,192,83,2.3132530120481927,5,0.7228915662650602
1,Ob1.txt,69.47,24,192,74,2.5945945945945947,6,0.7432432432432432
1,Ob1.txt,69.57,24,192,85,2.2588235294117647,6,0.6941176470588235
1,Ob1.txt,69.67,24,192,87,2.206896551724138,5,0.6551724137931034
1,Ob1.txt,69.77,24,192,78,2.4615384615384617,6,0.717948717948718
1,Ob1.txt,69.87,24,192,74,2.5945945945945947,6,0.7162162162162162
1,Ob1.txt,69.97,24,192,77,2.493506493506493,7,0.7272727272727273
1,Ob1.txt,70.07,24,192,82,2.341463414634146,7,0.6219512195121951
1,Ob1.txt,70.17,24,192,81,2.3703703703703702,6,0.7407407407407407
1,Ob1.txt,70.27,24,192,80,2.4,7,0.7
1,Ob1.txt,70.37,24,192,91,2.10989010989011,5,0.6483516483516484
1,Ob1.txt,70.47,24,192,83,2.3132530120481927,5,0.7108433734939759
1,Ob1.txt,70.57,24,192,75,2.56,6,0.7733333333333333
1,Ob1.txt,70.67,24,192,77,2.493506493506493,6,0.6883116883116883
1,Ob1.txt,70.77,24,192,74,2.5945945945945947,6,0.7432432432432432
1,Ob1.txt,70.87,24,192,76,2.526315789473684,7,0.7631578947368421
1,Ob1.txt,70.97,24,192,81,2.3703703703703702,7,0.5679012345679012
1,Ob1.txt,71.07,24,192,88,2.1818181818181817,5,0.6477272727272727
1,Ob1.txt,71.17,24,192,80,2.4,6,0.7
1,Ob1.txt,71.27,24,192,84,2.2857142857142856,5,0.6785714285714286
1,Ob1.txt,71.37,24,192,86,2.232558139534884,5,0.686046511627907
1,Ob1.txt,71.47,24,192,79,2.430379746835443,6,0.6708860759493671
1,Ob1.txt,71.57,24,192,86,2.232558139534884,5,0.6976744186046512
1,Ob1.txt,71.67,24,192,80,2.4,6,0.75
1,Ob1.txt,71.77,24,192,69,2.782608695652174,7,0.8405797101449275
1,Ob1.txt,71.87,24,192,76,2.526315789473684,7,0.7631578947368421
